signal_date,trade_date,symbol,day_ret,cum_ret,weight,hold_day_no,__price__,price_tier
2026-04-11,2026-04-16,1437,-0.029057813690673,0.0203989120580236,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1438,-0.0143088951172741,-0.0143088951172741,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1439,0.0195700994546037,0.0195700994546037,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1440,0.007471161317315,0.007471161317315,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1441,-0.0082423702383603,0.0410382321992284,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1442,0.0325303323369088,0.0166204986149585,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1444,0.0116872078198044,0.0116872078198044,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1445,0.0047945205479451,0.0047945205479451,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1446,0.0284431137724552,0.0253731343283585,4.966753791806096e-05,3,,unknown
2026-04-11,2026-04-16,1447,0.0245573957738434,-0.0180623973727421,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1448,-0.0107349298100742,-0.0107349298100742,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1450,0.0112347294938919,0.0112347294938919,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1451,0.0332778702163061,0.0375939849624058,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1452,0.0012075471698111,0.0012075471698111,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1453,0.012747982198084,0.0424722416336673,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1455,0.0387634150248277,0.0765272244355907,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1456,0.010355815188529,0.010355815188529,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1457,-0.0222244519139116,-0.0463375250770661,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1458,-0.0129751877987708,-0.028673835125448,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1459,0.002532054735481,0.0004300844040643,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1460,0.0336787564766838,0.046494992846924,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1461,0.0134459191759113,0.0133204585406918,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1462,0.0385846210112461,0.0385846210112461,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1463,-0.0355744680851064,-0.0355744680851064,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1464,0.0197120089472948,0.0197120089472948,7.450130687709147e-05,1,,unknown
2026-04-11,2026-04-16,1465,-0.0118279569892474,-0.0118279569892474,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1466,0.0129680522157333,0.0356484326982173,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1467,-0.0616993464052287,-0.0883921767843535,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1470,-0.0135652173913043,0.0294010889292195,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1471,-0.0284958871915392,-0.0284958871915392,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1472,0.070910556003223,0.070910556003223,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1474,0.0210989419546729,0.0401773737947577,4.966753791806096e-05,3,,unknown
2026-04-11,2026-04-16,1475,-0.0271310371368096,-0.0380517503805175,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1476,0.0111036990811475,0.0111036990811475,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1477,0.0017581962974455,0.0259506408219469,4.966753791806096e-05,3,,unknown
2026-04-11,2026-04-16,1478,0.0258909533962838,0.0258909533962838,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1479,0.0429678328246065,0.0405247130475521,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1480,0.0506615402012891,0.1249545949872865,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1482,0.0572489829609101,0.0572489829609101,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1483,-0.0015572443004858,0.0372743156668609,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1484,0.0082295373665479,0.0564642569600404,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1485,0.0220333102012493,0.0056333219528852,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1487,0.0349609210858057,0.0349609210858057,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1489,-0.0015655577299412,-0.0015655577299412,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1490,0.0149870382372003,0.0158923214140924,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1491,-0.0195356285028023,-0.0079390797148412,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1492,0.0173316708229427,0.0001225790634959,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1493,-0.0020068807339449,-0.0183997180119843,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1494,-0.0166532125452208,-0.0279296586375056,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1495,-0.0282894736842105,-0.0684746373547164,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1496,0.0038713083262456,0.0234414710719093,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1497,0.0142188528820315,0.0142188528820315,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1498,-0.0503031584884375,-0.0500687563908182,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1500,0.0064200550290431,-0.0108173076923077,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1501,-0.0061763979247303,-0.0061763979247303,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1502,0.0146809712027102,0.0265638389031706,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1504,0.0103986135181977,0.0103986135181977,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1505,-0.023405395747722,-0.023405395747722,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1506,-0.0700520467013645,-0.0700520467013645,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1507,-0.0116239445685509,-0.0186466165413533,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1509,-0.0074656188605106,-0.0074656188605106,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1510,-0.0342345505617978,-0.0342345505617978,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1511,-0.0008873830267828,-0.0431121069303872,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1512,-0.0235429890363532,-0.0586337338673786,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1513,0.0191418293936278,0.0446405056623651,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1514,0.0201351537718934,0.0118553645524599,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1515,-0.0054470100651272,0.0032649810869997,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1517,0.0130765385323756,0.044742911409578,7.450130687709147e-05,2,,unknown
2026-04-11,2026-04-16,1518,-0.0300655457395271,-0.0510246758678378,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1520,-0.0050524679362611,0.0597123046672876,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1522,0.0097662030186445,0.0097662030186445,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1523,0.017597134625866,0.017597134625866,7.450130687709147e-05,1,,unknown
2026-04-11,2026-04-16,1524,-0.0068046825442592,-0.0068046825442592,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1525,-0.0156984553391538,0.0201862002958321,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1526,0.005159286716089,0.0184743440085266,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1527,0.0169834273346287,0.0169834273346287,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1528,0.0575688752838945,0.104123711340206,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1529,-0.0243502948241974,-0.044997862334331,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1530,-0.0046364080039043,0.0428668825634905,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1531,-0.0530810448760884,-0.0530810448760884,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1532,0.0312102810337522,0.0194052771185258,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1533,-0.0052800329450521,-0.0052800329450521,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1534,-0.0063730084348642,-0.040021731256791,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1535,-0.005861206627071,-0.0234147090434516,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1536,0.0152911773400339,0.0152911773400339,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1538,-0.0200408997955009,-0.0200408997955009,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1539,-0.0246971920312383,-0.0713744434972056,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1540,-0.007659769063679,-0.007659769063679,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1541,-0.0108295270369824,0.0252748930971289,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1544,-0.0039899859176967,0.0835815814111839,4.966753791806096e-05,3,,unknown
2026-04-11,2026-04-16,1545,0.0250567908033316,0.0016816897618727,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1546,-0.0028901734104046,-0.0028901734104046,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1547,0.0080348943985306,0.0080348943985306,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1548,0.0441546762589926,0.026795189246551,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1550,0.0327645051194538,0.0691739949748742,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1553,0.0036482033579161,0.0036482033579161,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1554,0.0087719298245614,0.012101210121012,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1555,0.0156985871271586,0.0122315460105246,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1556,-0.0082733261835451,-0.0082733261835451,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1557,-0.0410171730515191,-0.0334198788362959,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1559,0.0162392316070898,0.0162392316070898,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1561,0.0208739215140552,0.048599199542596,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1563,0.0162210427104518,0.0540776948803705,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1564,-0.0005284481240092,-0.0107514383681061,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1565,-0.0107671601615073,0.0483152077019077,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1566,0.0396946564885496,0.1098435462842244,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1567,0.0103009493031711,0.0170801138674256,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1568,0.0065063649222063,-0.0067001675041877,7.450130687709147e-05,2,,unknown
2026-04-11,2026-04-16,1569,-0.0119582074932659,-0.0119582074932659,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1572,0.0077301475755446,-0.0130763936682724,4.966753791806096e-05,3,,unknown
2026-04-11,2026-04-16,1573,-0.0295221416062047,-0.0280631420696568,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1574,0.0385399475779051,0.0335233310791229,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1575,0.0358735699049834,0.0358735699049834,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1576,0.0158160403813796,-0.0221358384623691,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1577,0.0078235218673847,-0.0030449124587668,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1578,0.0379187708940891,0.0379187708940891,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1579,0.0660844250363899,0.0660844250363899,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1580,0.0260761589403972,0.0630360205831903,4.966753791806096e-05,3,,unknown
2026-04-11,2026-04-16,1581,0.0235217893461787,0.0300796643324923,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1582,0.0007822685788787,0.0192672854506101,7.450130687709147e-05,3,,unknown
2026-04-11,2026-04-16,1583,0.0038307579735719,0.0038307579735719,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1585,-0.075014425851125,-0.075014425851125,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1586,0.0437422716834481,0.0404569567035724,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1587,0.0028551034975019,0.033753333946473,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1589,0.0997167138810199,0.0997167138810199,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1590,-0.0381221320155311,-0.0384615384615384,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1591,0.0477091453988485,0.0477091453988485,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1592,-0.0464628820960698,-0.0684300341296928,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1593,0.0210927200820272,0.0503239415398522,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1594,-0.0127182486927235,-0.0495712640245722,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1595,-0.0447120418848167,-0.0749340904481848,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1596,0.0334055057222395,0.0365046535677353,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1597,0.0195211786372007,-0.0260380014074596,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1598,-0.024641343938155,-0.024641343938155,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1599,-0.0375583062415443,-0.0375583062415443,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1600,0.0272952853598014,0.0272952853598014,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1601,-0.0069444444444444,-0.0150667240637107,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1602,-0.0171208800297755,-0.0172428051604368,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1603,0.0250379823761772,-0.0028966658784583,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1604,0.0212747790696019,0.0142457389977104,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1606,0.0459615970740627,0.0343601181505819,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1607,0.0237038097966197,0.0237038097966197,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1608,-0.0031548055759353,-0.0010048527032987,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1609,-0.0223631383437769,-0.0567642906273758,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1610,0.0019388194743643,0.0019388194743643,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1611,0.0086851835927421,-0.0343294640652013,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1612,0.0134687844786309,0.0043529387494067,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1614,-0.0061728395061727,-0.0061728395061727,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1615,-0.0142893990198605,-0.0401366353543978,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1616,-0.0042749513248115,0.0123940267676549,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1617,-0.0410550605730402,-0.0234023108558001,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1618,-0.0165416446936513,0.0007173011953194,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1619,-0.0231721358664364,-0.0089077102803739,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1620,0.0336893713885484,0.0336893713885484,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1621,-0.0103626943005181,-0.0026109660574411,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1622,-0.0203510952306975,-0.0375457875457874,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1626,-0.0253807106598984,-0.0253807106598984,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1627,0.010396942885668,0.0508808364365511,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1628,-0.0243656866693516,-0.0080664974203586,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1629,-0.0240112191331702,-0.0036372078625599,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1630,0.0472591179276435,0.0306947854976165,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1631,0.0007392075694854,-0.0194118499203246,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1634,-0.0056629834254144,-0.020144276575473,7.450130687709147e-05,2,,unknown
2026-04-11,2026-04-16,1635,-0.0259568470129025,-0.0155246604665433,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1636,-0.0365271143579658,-0.0365271143579658,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1637,0.0567451820128481,0.0136443661971832,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1638,0.0019845044446091,0.0019845044446091,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1639,0.0028318370789901,0.0231128596016718,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1640,-0.0450871389106782,-0.061318224487059,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1641,-0.0020280218915238,-0.0020280218915238,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1642,-0.0129946344735076,-0.0245256442124449,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1645,0.0121415114088339,0.0121415114088339,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1646,0.0211572623300932,0.0211572623300932,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1647,0.0028263557675323,0.0028263557675323,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1648,-0.0107855626326963,0.0065023438681386,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1650,-0.0055377118174769,0.0365966289540522,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1651,0.0271934645747977,0.0271934645747977,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1652,0.0280154336520719,0.0280154336520719,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1653,0.0693363214594637,0.0978021756241296,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1654,0.033434650455927,0.0256410256410255,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1655,-0.0192427372980507,0.030471059032773,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1656,-0.0334759358288769,-0.0334759358288769,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1657,-0.0062413519003738,-0.0214240157708586,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1658,0.0076674737691686,0.0494536284673579,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1659,-0.0012055455093429,-0.0012055455093429,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1661,-0.0177766327450726,0.0132890365448505,4.966753791806096e-05,3,,unknown
2026-04-11,2026-04-16,1662,-0.0119730185497469,-0.0302879841112214,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1663,0.0237983158114964,0.0759674582233951,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1664,0.035716656708491,0.035716656708491,7.450130687709147e-05,1,,unknown
2026-04-11,2026-04-16,1665,-0.0040658955485455,-0.0073365008384573,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1666,-0.0027250632165565,-0.0457150911482804,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1667,-0.0324808378234804,-0.0324808378234804,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1668,-0.0285938862954477,-0.0129637385435029,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1669,-0.0280519480519479,-0.0280519480519479,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1670,-0.0205525606469002,-0.0205525606469002,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1671,-0.0011485251892455,-0.0011485251892455,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1672,0.0082653220356605,0.0082653220356605,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1674,0.0212422073424149,0.0438989851309887,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1676,0.0069141580682905,0.0451584409848737,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1679,0.0112311426259934,-0.012684694730973,7.450130687709147e-05,3,,unknown
2026-04-11,2026-04-16,1681,-0.008533267375711,0.0004991888181706,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1682,-0.0116845530209063,-0.0302159034784447,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1683,0.0275447700050719,0.017855072463768,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1684,0.0138810198300283,0.0384950188606247,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1685,0.0082017010935599,0.0082017010935599,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1686,-0.0056472632493483,-0.0136455041654696,4.966753791806096e-05,3,,unknown
2026-04-11,2026-04-16,1688,-0.0236826831391733,-0.0314623839439023,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1690,0.0027975940691005,0.0507108310127508,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1691,-0.0430991667126537,-0.0756436910283063,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1692,0.0149812734082397,0.0297373203370228,4.966753791806096e-05,3,,unknown
2026-04-11,2026-04-16,1693,0.0122695204662417,0.0122695204662417,4.966753791806096e-05,1,,unknown
2026-04-11,2026-04-16,1694,0.0272489082969433,0.0120025812002582,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1696,-0.0319627101714666,-0.0102127659574469,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1697,-0.0065078925505399,-0.0115037542191911,8.381397023672789e-05,2,,unknown
2026-04-11,2026-04-16,1698,0.0060783752860411,0.0282853384008185,4.966753791806096e-05,2,,unknown
2026-04-11,2026-04-16,1700,0.0072796602825202,0.0169743634613701,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1701,0.0210330519387609,0.0724376314998496,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1702,-0.0111266699466373,0.0257124911674648,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1703,0.022581109124905,0.022581109124905,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1704,-0.0395536395347841,-0.0395536395347841,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1705,-0.0191745669684225,-0.0191745669684225,4.966753791806096e-05,1,,unknown
2026-04-11,2026-04-16,1706,-0.0383994837044207,-0.0020929259104226,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1707,0.0155065472088213,0.0155065472088213,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1708,-0.0985200845665961,-0.0985200845665961,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1709,-0.0271431112918393,-0.0271431112918393,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1712,0.0031377470975839,-0.005654989114146,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1713,-0.0427365774824922,-0.0427365774824922,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1714,-0.0163878456811198,-0.0284397482014387,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1716,0.0037305244678516,-0.014648858250754,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1717,0.0227933403805495,0.0227933403805495,7.450130687709147e-05,1,,unknown
2026-04-11,2026-04-16,1718,-0.0010720986330742,-0.0034759358288768,8.381397023672789e-05,3,,unknown
2026-04-11,2026-04-16,1719,0.025379593633096,0.0109929847400012,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1720,-0.0112143543735981,-0.0112143543735981,4.966753791806096e-05,1,,unknown
2026-04-11,2026-04-16,1721,0.0131297935499468,0.0028452717300979,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1723,-0.0268659295093296,-0.0268659295093296,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1724,-0.0107650903498655,-0.0107650903498655,7.450130687709147e-05,1,,unknown
2026-04-11,2026-04-16,1726,0.0226184140500267,0.0479956367602945,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1727,-0.0012186205215697,-0.0012186205215697,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1728,-0.0185382484551459,-0.0185382484551459,4.966753791806096e-05,1,,unknown
2026-04-11,2026-04-16,1729,0.0083077709611452,0.0083077709611452,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1730,-0.0209371884346959,-0.0209371884346959,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1731,0.0013003901170349,0.0071942446043167,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1732,-0.0126146788990827,-0.0276679841897234,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1733,-0.0040675297410776,0.0444294953139572,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1734,0.0021712402228792,0.0021712402228792,8.381397023672789e-05,1,,unknown
2026-04-11,2026-04-16,1735,-0.0304176867720157,-0.0343579134032807,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1737,-0.0155433646812956,-0.0155433646812956,0.0001043018296279,1,,unknown
2026-04-11,2026-04-16,1738,0.0191873589164786,0.038594249201278,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1739,0.0419079881980111,0.0420218579234974,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1740,-0.0066738639709491,-0.0066738639709491,4.966753791806096e-05,1,,unknown
2026-04-11,2026-04-16,1741,-0.031414770841783,-0.050701069673316,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1742,-0.0085880702351091,-0.0085880702351091,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1744,-0.0068021252992352,0.0021503475904323,4.966753791806096e-05,3,,unknown
2026-04-11,2026-04-16,1745,-0.0420392156862745,-0.0463772642098689,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1747,0.0242836328314715,0.0409674234945705,0.0001043018296279,2,,unknown
2026-04-11,2026-04-16,1752,-0.0175499137293566,0.0083485124468731,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1753,0.0067122799053147,-0.0091596719114033,6.705117618938232e-05,2,,unknown
2026-04-11,2026-04-16,1754,0.0080858710043503,0.0080858710043503,6.705117618938232e-05,1,,unknown
2026-04-11,2026-04-16,1755,-0.0028602726387536,-0.0149693399062161,6.705117618938232e-05,3,,unknown
2026-04-11,2026-04-16,1759,-0.0594855305466237,0.010054844606947,0.0001043018296279,3,,unknown
2026-04-11,2026-04-16,1761,0.0145800963636077,-0.029203291752598,4.966753791806096e-05,2,,unknown
